2004-09-17, Phoenix Mercury, Washington Mystics, 67, 74, vs
2004-09-17, San Antonio Silver Stars, Charlotte Sting, 82, 65, vs
2004-09-18, Sacramento Monarchs, Houston Comets, 68, 48, vs
2004-09-18, Seattle Storm, Los Angeles Sparks, 80, 83, vs
2004-09-19, Connecticut Sun, Indiana Fever, 80, 60, vs
2004-09-19, Detroit Shock, Charlotte Sting, 68, 54, vs
2004-09-19, New York Liberty, Washington Mystics, 79, 75, vs
2004-09-19, Phoenix Mercury, Houston Comets, 78, 64, vs
2004-09-19, Sacramento Monarchs, Minnesota Lynx, 72, 63, vs
2004-09-24, Detroit Shock, New York Liberty, 62, 75, vs
2004-09-24, Sacramento Monarchs, Los Angeles Sparks, 72, 52, vs
2004-09-25, Minnesota Lynx, Seattle Storm, 58, 70, vs
2004-09-25, Washington Mystics, Connecticut Sun, 67, 59, vs
2004-09-26, Los Angeles Sparks, Sacramento Monarchs, 71, 57, vs
2004-09-26, New York Liberty, Detroit Shock, 66, 76, vs
2004-09-27, Connecticut Sun, Washington Mystics, 80, 70, vs
2004-09-27, Seattle Storm, Minnesota Lynx, 64, 54, vs
2004-09-28, Los Angeles Sparks, Sacramento Monarchs, 58, 73, vs
2004-09-28, New York Liberty, Detroit Shock, 66, 64, vs
2004-09-29, Connecticut Sun, Washington Mystics, 76, 56, vs
2004-10-01, New York Liberty, Connecticut Sun, 51, 61, vs
2004-10-01, Sacramento Monarchs, Seattle Storm, 74, 72, vs
2004-10-03, Connecticut Sun, New York Liberty, 60, 57, vs
2004-10-03, Seattle Storm, Sacramento Monarchs, 66, 54, vs
2004-10-05, Seattle Storm, Sacramento Monarchs, 82, 62, vs
2004-10-08, Connecticut Sun, Seattle Storm, 68, 64, vs
2004-10-10, Seattle Storm, Connecticut Sun, 67, 65, vs
2004-10-12, Seattle Storm, Connecticut Sun, 74, 60, vs
2005-05-21, Charlotte Sting, Washington Mystics, 42, 60, vs
2005-05-21, Detroit Shock, Connecticut Sun, 78, 67, vs
2005-05-21, Phoenix Mercury, Sacramento Monarchs, 72, 77, vs
2005-05-21, San Antonio Silver Stars, Houston Comets, 70, 78, vs
2005-05-21, Seattle Storm, Los Angeles Sparks, 50, 68, vs
2005-05-22, Houston Comets, Minnesota Lynx, 79, 65, vs
2005-05-22, Indiana Fever, Charlotte Sting, 68, 58, vs
2005-05-22, New York Liberty, Detroit Shock, 71, 78, vs
2005-05-22, Washington Mystics, Connecticut Sun, 67, 69, vs
2005-05-24, Detroit Shock, San Antonio Silver Stars, 74, 65, vs
2005-05-24, Indiana Fever, Phoenix Mercury, 83, 76, vs
2005-05-25, Minnesota Lynx, Los Angeles Sparks, 68, 65, vs
2005-05-26, Charlotte Sting, Phoenix Mercury, 58, 68, vs
2005-05-26, New York Liberty, Indiana Fever, 59, 67, vs
2005-05-26, Washington Mystics, Los Angeles Sparks, 75, 84, vs
2005-05-27, San Antonio Silver Stars, Sacramento Monarchs, 67, 71, vs
2005-05-27, Seattle Storm, Houston Comets, 79, 69, vs
2005-05-28, Charlotte Sting, Los Angeles Sparks, 84, 75, vs
2005-05-28, Connecticut Sun, Phoenix Mercury, 85, 68, vs
2005-05-29, Houston Comets, Indiana Fever, 86, 78, vs
2005-05-29, Minnesota Lynx, Sacramento Monarchs, 66, 67, vs
2005-05-29, Seattle Storm, San Antonio Silver Stars, 79, 51, vs
2005-05-31, Los Angeles Sparks, San Antonio Silver Stars, 81, 70, vs
2005-06-01, Indiana Fever, Sacramento Monarchs, 61, 60, vs
2005-06-01, Washington Mystics, New York Liberty, 68, 77, vs
2005-06-02, Phoenix Mercury, Seattle Storm, 67, 78, vs
2005-06-02, San Antonio Silver Stars, Charlotte Sting, 69, 62, vs
2005-06-03, Detroit Shock, New York Liberty, 68, 66, vs
2005-06-03, Washington Mystics, Minnesota Lynx, 74, 71, vs
2005-06-04, Connecticut Sun, San Antonio Silver Stars, 80, 69, vs
2005-06-04, Houston Comets, Phoenix Mercury, 59, 57, vs
2005-06-04, Minnesota Lynx, Charlotte Sting, 73, 67, vs
2005-06-04, Sacramento Monarchs, Los Angeles Sparks, 81, 53, vs
2005-06-04, Seattle Storm, Indiana Fever, 83, 77, vs
2005-06-05, New York Liberty, Washington Mystics, 61, 58, vs
2005-06-07, Connecticut Sun, Seattle Storm, 81, 69, vs
2005-06-07, Houston Comets, Minnesota Lynx, 58, 62, vs
2005-06-07, Sacramento Monarchs, Indiana Fever, 65, 51, vs
2005-06-07, San Antonio Silver Stars, Washington Mystics, 71, 62, vs
2005-06-08, Detroit Shock, Seattle Storm, 61, 76, vs
2005-06-08, Los Angeles Sparks, Phoenix Mercury, 63, 66, vs
2005-06-10, Detroit Shock, Charlotte Sting, 69, 55, vs
2005-06-10, Houston Comets, Connecticut Sun, 57, 77, vs
2005-06-10, Indiana Fever, New York Liberty, 62, 59, vs
2005-06-10, Sacramento Monarchs, Phoenix Mercury, 73, 61, vs
2005-06-10, Washington Mystics, Seattle Storm, 64, 52, vs
2005-06-11, Los Angeles Sparks, Sacramento Monarchs, 81, 74, vs
2005-06-11, Minnesota Lynx, Washington Mystics, 78, 60, vs
2005-06-11, San Antonio Silver Stars, Connecticut Sun, 69, 78, vs
2005-06-12, Charlotte Sting, Seattle Storm, 60, 62, vs
2005-06-12, New York Liberty, Detroit Shock, 72, 69, vs
2005-06-13, Sacramento Monarchs, Houston Comets, 74, 68, vs
2005-06-15, Indiana Fever, Detroit Shock, 84, 79, vs
2005-06-15, Los Angeles Sparks, Houston Comets, 83, 64, vs
2005-06-15, Phoenix Mercury, San Antonio Silver Stars, 76, 62, vs
2005-06-15, Seattle Storm, Minnesota Lynx, 81, 86, vs
2005-06-16, Charlotte Sting, Indiana Fever, 57, 60, vs
2005-06-17, Sacramento Monarchs, Minnesota Lynx, 67, 50, vs
2005-06-18, Connecticut Sun, Detroit Shock, 73, 63, vs
2005-06-18, Los Angeles Sparks, Minnesota Lynx, 69, 56, vs
2005-06-18, New York Liberty, Phoenix Mercury, 65, 54, vs
2005-06-18, San Antonio Silver Stars, Houston Comets, 69, 75, vs
2005-06-18, Washington Mystics, Indiana Fever, 88, 78, vs
2005-06-20, Los Angeles Sparks, Connecticut Sun, 70, 90, vs
2005-06-21, New York Liberty, San Antonio Silver Stars, 77, 59, vs
2005-06-21, Washington Mystics, Phoenix Mercury, 77, 56, vs
2005-06-22, Minnesota Lynx, Phoenix Mercury, 75, 59, vs
2005-06-22, Seattle Storm, Connecticut Sun, 95, 86, vs
2005-06-23, Charlotte Sting, San Antonio Silver Stars, 49, 64, vs
2005-06-24, Detroit Shock, Washington Mystics, 55, 69, vs
2005-06-24, Indiana Fever, Minnesota Lynx, 57, 55, vs
2005-06-24, Los Angeles Sparks, Seattle Storm, 76, 65, vs
2005-06-24, Sacramento Monarchs, Connecticut Sun, 50, 61, vs
2005-06-25, Charlotte Sting, New York Liberty, 67, 61, vs
2005-06-25, Houston Comets, San Antonio Silver Stars, 62, 44, vs
2005-06-25, Phoenix Mercury, Connecticut Sun, 69, 77, vs
2005-06-26, Detroit Shock, Los Angeles Sparks, 79, 73, vs
2005-06-26, Minnesota Lynx, Seattle Storm, 73, 70, vs
2005-06-26, Washington Mystics, Sacramento Monarchs, 57, 62, vs
2005-06-28, Charlotte Sting, Washington Mystics, 61, 66, vs
2005-06-28, Connecticut Sun, Sacramento Monarchs, 70, 66, vs
2005-06-28, Houston Comets, Seattle Storm, 71, 67, vs
2005-06-28, Indiana Fever, Los Angeles Sparks, 58, 61, vs
2005-06-28, Minnesota Lynx, San Antonio Silver Stars, 63, 53, vs
2005-06-30, Connecticut Sun, Minnesota Lynx, 71, 56, vs
2005-06-30, New York Liberty, Sacramento Monarchs, 50, 61, vs
2005-06-30, San Antonio Silver Stars, Seattle Storm, 81, 69, vs
2005-06-30, Washington Mystics, Charlotte Sting, 65, 50, vs
2005-07-01, Detroit Shock, Sacramento Monarchs, 63, 80, vs
2005-07-02, Houston Comets, Charlotte Sting, 75, 65, vs
2005-07-02, Los Angeles Sparks, Phoenix Mercury, 86, 63, vs
2005-07-02, San Antonio Silver Stars, New York Liberty, 69, 57, vs
2005-07-03, Seattle Storm, Sacramento Monarchs, 74, 67, vs
2005-07-05, Detroit Shock, Houston Comets, 66, 75, vs
2005-07-05, Los Angeles Sparks, New York Liberty, 55, 67, vs
2005-07-05, San Antonio Silver Stars, Phoenix Mercury, 69, 76, vs
2005-07-06, Phoenix Mercury, Seattle Storm, 73, 61, vs
2005-07-07, Charlotte Sting, Minnesota Lynx, 66, 58, vs
2005-07-07, Indiana Fever, Houston Comets, 63, 65, vs
2005-07-07, New York Liberty, Connecticut Sun, 89, 79, vs
2005-07-07, Washington Mystics, Detroit Shock, 62, 76, vs
2005-07-12, Houston Comets, New York Liberty, 65, 68, vs
2005-07-12, Los Angeles Sparks, Charlotte Sting, 71, 59, vs
2005-07-13, Indiana Fever, Connecticut Sun, 64, 53, vs
2005-07-13, Minnesota Lynx, Detroit Shock, 71, 61, vs
2005-07-13, Phoenix Mercury, Charlotte Sting, 82, 62, vs
2005-07-13, Seattle Storm, Washington Mystics, 71, 78, vs
2005-07-14, Sacramento Monarchs, San Antonio Silver Stars, 72, 61, vs
2005-07-15, Connecticut Sun, Houston Comets, 70, 66, vs
2005-07-15, Indiana Fever, Detroit Shock, 62, 57, vs
2005-07-15, New York Liberty, Minnesota Lynx, 60, 64, vs
2005-07-15, Phoenix Mercury, Washington Mystics, 77, 66, vs
2005-07-15, Seattle Storm, San Antonio Silver Stars, 92, 70, vs
2005-07-16, Los Angeles Sparks, Seattle Storm, 70, 78, vs
2005-07-16, Sacramento Monarchs, Washington Mystics, 73, 59, vs
2005-07-17, Charlotte Sting, Houston Comets, 55, 67, vs
2005-07-17, Detroit Shock, Indiana Fever, 58, 59, vs
2005-07-17, Minnesota Lynx, Connecticut Sun, 53, 72, vs
2005-07-19, Charlotte Sting, Connecticut Sun, 55, 64, vs
2005-07-19, Houston Comets, Sacramento Monarchs, 58, 54, vs
2005-07-19, Los Angeles Sparks, Washington Mystics, 68, 74, vs
2005-07-19, Minnesota Lynx, Indiana Fever, 66, 45, vs
2005-07-19, Seattle Storm, New York Liberty, 87, 78, vs
2005-07-20, Detroit Shock, Connecticut Sun, 66, 57, vs
2005-07-21, Houston Comets, Washington Mystics, 65, 70, vs
2005-07-21, Indiana Fever, San Antonio Silver Stars, 66, 53, vs
2005-07-21, Phoenix Mercury, New York Liberty, 70, 80, vs
2005-07-22, Connecticut Sun, Charlotte Sting, 73, 63, vs
2005-07-22, Sacramento Monarchs, New York Liberty, 63, 73, vs
2005-07-23, Charlotte Sting, Indiana Fever, 46, 63, vs
2005-07-23, Houston Comets, Los Angeles Sparks, 59, 69, vs
2005-07-23, San Antonio Silver Stars, Phoenix Mercury, 49, 66, vs
2005-07-23, Seattle Storm, Detroit Shock, 74, 71, vs
2005-07-24, Minnesota Lynx, New York Liberty, 47, 59, vs
2005-07-24, Sacramento Monarchs, Detroit Shock, 91, 51, vs
2005-07-26, Connecticut Sun, Indiana Fever, 68, 55, vs
2005-07-26, Phoenix Mercury, Los Angeles Sparks, 77, 60, vs
2005-07-26, Sacramento Monarchs, Charlotte Sting, 64, 54, vs
2005-07-26, San Antonio Silver Stars, Minnesota Lynx, 78, 71, vs
2005-07-26, Washington Mystics, Houston Comets, 65, 83, vs
2005-07-27, New York Liberty, Houston Comets, 69, 71, vs
2005-07-28, Connecticut Sun, New York Liberty, 73, 70, vs
2005-07-28, Washington Mystics, San Antonio Silver Stars, 73, 58, vs
2005-07-29, Indiana Fever, Washington Mystics, 62, 58, vs
2005-07-29, Minnesota Lynx, Phoenix Mercury, 65, 69, vs
2005-07-29, Sacramento Monarchs, Los Angeles Sparks, 79, 59, vs
2005-07-29, Seattle Storm, Charlotte Sting, 79, 68, vs
2005-07-30, Connecticut Sun, Detroit Shock, 66, 75, vs
2005-07-30, Houston Comets, San Antonio Silver Stars, 63, 68, vs
2005-07-31, Detroit Shock, Phoenix Mercury, 66, 63, vs
2005-07-31, New York Liberty, Indiana Fever, 67, 53, vs
2005-07-31, Sacramento Monarchs, Minnesota Lynx, 67, 54, vs
2005-07-31, Seattle Storm, Los Angeles Sparks, 77, 72, vs
2005-08-02, Houston Comets, Detroit Shock, 62, 61, vs
2005-08-02, New York Liberty, Connecticut Sun, 65, 72, vs
2005-08-02, San Antonio Silver Stars, Sacramento Monarchs, 57, 67, vs
2005-08-02, Washington Mystics, Charlotte Sting, 65, 63, vs
2005-08-03, Phoenix Mercury, Minnesota Lynx, 70, 64, vs
2005-08-04, Charlotte Sting, Sacramento Monarchs, 58, 76, vs
2005-08-04, Indiana Fever, Seattle Storm, 78, 68, vs
2005-08-05, Phoenix Mercury, Houston Comets, 80, 75, vs
2005-08-05, San Antonio Silver Stars, Los Angeles Sparks, 63, 66, vs
2005-08-06, Charlotte Sting, Detroit Shock, 82, 73, vs
2005-08-06, Indiana Fever, Connecticut Sun, 65, 74, vs
2005-08-06, New York Liberty, Seattle Storm, 79, 67, vs
2005-08-07, Detroit Shock, New York Liberty, 72, 67, vs
2005-08-07, Minnesota Lynx, Los Angeles Sparks, 76, 72, vs
2005-08-07, Sacramento Monarchs, Houston Comets, 55, 45, vs
2005-08-07, Washington Mystics, Indiana Fever, 61, 60, vs
2005-08-09, Connecticut Sun, Los Angeles Sparks, 64, 51, vs
2005-08-09, Detroit Shock, Charlotte Sting, 71, 64, vs
2005-08-09, Minnesota Lynx, San Antonio Silver Stars, 76, 72, vs
2005-08-09, Seattle Storm, Houston Comets, 71, 68, vs
2005-08-10, New York Liberty, Los Angeles Sparks, 74, 69, vs
2005-08-11, Detroit Shock, Minnesota Lynx, 72, 66, vs
2005-08-11, San Antonio Silver Stars, Indiana Fever, 50, 57, vs
2005-08-11, Washington Mystics, Connecticut Sun, 65, 80, vs
2005-08-12, Charlotte Sting, New York Liberty, 74, 82, vs
2005-08-12, Minnesota Lynx, Seattle Storm, 66, 72, vs
2005-08-12, Phoenix Mercury, Sacramento Monarchs, 76, 62, vs
2005-08-13, Los Angeles Sparks, Indiana Fever, 69, 59, vs
2005-08-13, San Antonio Silver Stars, Detroit Shock, 59, 60, vs
2005-08-14, Connecticut Sun, Washington Mystics, 80, 77, vs
2005-08-14, Houston Comets, Seattle Storm, 75, 72, vs
2005-08-14, New York Liberty, Charlotte Sting, 73, 65, vs
2005-08-14, Phoenix Mercury, Indiana Fever, 56, 62, vs
2005-08-16, Los Angeles Sparks, Sacramento Monarchs, 63, 72, vs
2005-08-16, Minnesota Lynx, Houston Comets, 73, 62, vs
2005-08-16, New York Liberty, Washington Mystics, 72, 66, vs
2005-08-16, Phoenix Mercury, Detroit Shock, 58, 51, vs
2005-08-18, Connecticut Sun, Charlotte Sting, 84, 70, vs
2005-08-18, Houston Comets, Phoenix Mercury, 77, 66, vs
2005-08-18, Indiana Fever, Washington Mystics, 67, 57, vs
2005-08-18, Sacramento Monarchs, San Antonio Silver Stars, 64, 57, vs
2005-08-18, Seattle Storm, Minnesota Lynx, 76, 60, vs
2005-08-19, Los Angeles Sparks, Detroit Shock, 74, 67, vs
2005-08-19, Phoenix Mercury, San Antonio Silver Stars, 91, 57, vs
2005-08-20, Connecticut Sun, New York Liberty, 58, 64, vs
2005-08-20, Indiana Fever, Charlotte Sting, 62, 53, vs
2005-08-20, Sacramento Monarchs, Seattle Storm, 75, 65, vs
2005-08-21, Detroit Shock, Washington Mystics, 66, 52, vs
2005-08-21, Los Angeles Sparks, Houston Comets, 55, 50, vs
2005-08-21, Phoenix Mercury, Minnesota Lynx, 83, 69, vs
2005-08-23, Charlotte Sting, Detroit Shock, 56, 49, vs
2005-08-23, Connecticut Sun, Indiana Fever, 63, 69, vs
2005-08-23, Los Angeles Sparks, Minnesota Lynx, 74, 63, vs
2005-08-23, Sacramento Monarchs, Phoenix Mercury, 76, 70, vs
2005-08-23, San Antonio Silver Stars, Seattle Storm, 51, 78, vs
2005-08-23, Washington Mystics, New York Liberty, 82, 69, vs
2005-08-25, Detroit Shock, Indiana Fever, 55, 40, vs
2005-08-25, New York Liberty, Charlotte Sting, 66, 78, vs
2005-08-25, Phoenix Mercury, Houston Comets, 72, 80, vs
2005-08-25, Seattle Storm, Sacramento Monarchs, 76, 63, vs
2005-08-26, Connecticut Sun, Washington Mystics, 81, 47, vs
2005-08-26, San Antonio Silver Stars, Los Angeles Sparks, 67, 70, vs
2005-08-27, Charlotte Sting, Connecticut Sun, 69, 78, vs
2005-08-27, Houston Comets, Los Angeles Sparks, 77, 51, vs
2005-08-27, Indiana Fever, New York Liberty, 75, 50, vs
2005-08-27, Minnesota Lynx, Sacramento Monarchs, 52, 61, vs
2005-08-27, Seattle Storm, Phoenix Mercury, 85, 74, vs
2005-08-27, Washington Mystics, Detroit Shock, 76, 67, vs
2005-08-30, Houston Comets, Seattle Storm, 67, 75, vs
2005-08-30, New York Liberty, Indiana Fever, 51, 63, vs
2005-08-31, Detroit Shock, Connecticut Sun, 62, 73, vs
2005-08-31, Los Angeles Sparks, Sacramento Monarchs, 72, 75, vs
2005-09-01, Indiana Fever, New York Liberty, 58, 50, vs
2005-09-01, Seattle Storm, Houston Comets, 64, 67, vs
2005-09-02, Connecticut Sun, Detroit Shock, 75, 67, vs
2005-09-02, Sacramento Monarchs, Los Angeles Sparks, 81, 63, vs
2005-09-03, Seattle Storm, Houston Comets, 58, 75, vs
2005-09-08, Houston Comets, Sacramento Monarchs, 69, 73, vs
2005-09-08, Indiana Fever, Connecticut Sun, 68, 73, vs
2005-09-10, Connecticut Sun, Indiana Fever, 77, 67, vs
2005-09-10, Sacramento Monarchs, Houston Comets, 74, 65, vs
2005-09-14, Connecticut Sun, Sacramento Monarchs, 65, 69, vs
2005-09-15, Connecticut Sun, Sacramento Monarchs, 77, 70, vs
2005-09-18, Sacramento Monarchs, Connecticut Sun, 66, 55, vs
2005-09-20, Sacramento Monarchs, Connecticut Sun, 62, 59, vs
2006-05-20, Charlotte Sting, Chicago Sky, 82, 83, vs
2006-05-20, Connecticut Sun, New York Liberty, 91, 74, vs
2006-05-20, Indiana Fever, Detroit Shock, 67, 60, vs
2006-05-20, Sacramento Monarchs, Phoenix Mercury, 105, 78, vs
2006-05-21, Houston Comets, San Antonio Silver Stars, 63, 79, vs
2006-05-21, Seattle Storm, Los Angeles Sparks, 90, 67, vs
2006-05-23, Charlotte Sting, Los Angeles Sparks, 65, 72, vs
2006-05-23, Chicago Sky, Sacramento Monarchs, 63, 76, vs
2006-05-23, Minnesota Lynx, Connecticut Sun, 69, 81, vs
2006-05-23, San Antonio Silver Stars, Indiana Fever, 53, 62, vs
2006-05-23, Seattle Storm, Houston Comets, 59, 84, vs
2006-05-23, Washington Mystics, New York Liberty, 95, 60, vs
2006-05-24, Detroit Shock, Minnesota Lynx, 78, 69, vs
2006-05-25, Charlotte Sting, Washington Mystics, 73, 63, vs
2006-05-25, Phoenix Mercury, Seattle Storm, 81, 94, vs
2006-05-25, Sacramento Monarchs, Houston Comets, 66, 81, vs
2006-05-25, San Antonio Silver Stars, Los Angeles Sparks, 71, 80, vs
2006-05-26, Chicago Sky, Indiana Fever, 60, 75, vs
2006-05-27, Connecticut Sun, Detroit Shock, 73, 77, vs
2006-05-27, Washington Mystics, Minnesota Lynx, 90, 75, vs
2006-05-30, Chicago Sky, Los Angeles Sparks, 55, 64, vs
2006-05-30, Indiana Fever, New York Liberty, 91, 70, vs
2006-05-31, Houston Comets, Indiana Fever, 73, 60, vs
2006-05-31, Minnesota Lynx, Los Angeles Sparks, 114, 71, vs
2006-05-31, Phoenix Mercury, San Antonio Silver Stars, 76, 82, vs
2006-05-31, Sacramento Monarchs, Seattle Storm, 87, 66, vs
2006-06-01, Charlotte Sting, Connecticut Sun, 65, 89, vs
2006-06-01, Detroit Shock, New York Liberty, 64, 63, vs
2006-06-02, Houston Comets, Chicago Sky, 71, 60, vs
2006-06-02, Minnesota Lynx, Indiana Fever, 92, 87, vs
2006-06-02, Sacramento Monarchs, San Antonio Silver Stars, 71, 74, vs
2006-06-02, Seattle Storm, Phoenix Mercury, 97, 87, vs
2006-06-03, Connecticut Sun, Charlotte Sting, 89, 71, vs
2006-06-03, New York Liberty, Los Angeles Sparks, 89, 79, vs
2006-06-03, Washington Mystics, Detroit Shock, 92, 68, vs
2006-06-04, Chicago Sky, Detroit Shock, 66, 81, vs
2006-06-04, Houston Comets, Minnesota Lynx, 85, 62, vs
2006-06-04, Seattle Storm, San Antonio Silver Stars, 87, 89, vs
2006-06-06, Phoenix Mercury, Sacramento Monarchs, 90, 76, vs
2006-06-06, Washington Mystics, Houston Comets, 93, 79, vs
2006-06-07, Indiana Fever, Washington Mystics, 83, 70, vs
2006-06-07, Los Angeles Sparks, Detroit Shock, 86, 78, vs
2006-06-07, New York Liberty, Connecticut Sun, 60, 75, vs
2006-06-07, Seattle Storm, Chicago Sky, 86, 73, vs
2006-06-09, Charlotte Sting, Indiana Fever, 70, 59, vs
2006-06-09, Connecticut Sun, Seattle Storm, 85, 81, vs
2006-06-09, Houston Comets, New York Liberty, 97, 62, vs
2006-06-09, Los Angeles Sparks, Chicago Sky, 73, 65, vs
2006-06-09, Phoenix Mercury, Detroit Shock, 93, 79, vs
2006-06-09, San Antonio Silver Stars, Minnesota Lynx, 79, 86, vs
2006-06-10, Sacramento Monarchs, Chicago Sky, 80, 70, vs
2006-06-10, San Antonio Silver Stars, New York Liberty, 67, 71, vs
2006-06-11, Connecticut Sun, Washington Mystics, 85, 71, vs
2006-06-11, Indiana Fever, Seattle Storm, 69, 62, vs
2006-06-11, Minnesota Lynx, Houston Comets, 75, 62, vs
2006-06-13, Los Angeles Sparks, Phoenix Mercury, 98, 84, vs
2006-06-13, New York Liberty, Indiana Fever, 78, 80, vs
2006-06-13, Washington Mystics, Charlotte Sting, 87, 70, vs
2006-06-14, Houston Comets, Sacramento Monarchs, 73, 66, vs
2006-06-14, Minnesota Lynx, Seattle Storm, 66, 74, vs
2006-06-15, Charlotte Sting, Washington Mystics, 77, 96, vs
2006-06-15, Chicago Sky, Seattle Storm, 61, 74, vs
2006-06-16, Detroit Shock, Indiana Fever, 71, 63, vs
2006-06-16, New York Liberty, Houston Comets, 58, 72, vs
2006-06-16, Phoenix Mercury, Connecticut Sun, 91, 86, vs
2006-06-16, San Antonio Silver Stars, Minnesota Lynx, 90, 60, vs
2006-06-17, Chicago Sky, San Antonio Silver Stars, 65, 69, vs
2006-06-17, Detroit Shock, Houston Comets, 71, 55, vs
2006-06-17, Los Angeles Sparks, Connecticut Sun, 82, 70, vs
2006-06-17, Sacramento Monarchs, Seattle Storm, 76, 74, vs
2006-06-17, Washington Mystics, New York Liberty, 88, 70, vs
2006-06-18, Indiana Fever, Charlotte Sting, 92, 85, vs
2006-06-18, Los Angeles Sparks, Sacramento Monarchs, 80, 69, vs
2006-06-18, Minnesota Lynx, Phoenix Mercury, 94, 82, vs
2006-06-20, Charlotte Sting, Connecticut Sun, 66, 90, vs
2006-06-21, Indiana Fever, Chicago Sky, 77, 55, vs
2006-06-21, Los Angeles Sparks, Houston Comets, 75, 55, vs
2006-06-21, New York Liberty, Washington Mystics, 72, 66, vs
2006-06-21, Sacramento Monarchs, San Antonio Silver Stars, 75, 69, vs
2006-06-21, Seattle Storm, Phoenix Mercury, 80, 87, vs
2006-06-22, Charlotte Sting, Detroit Shock, 74, 86, vs
2006-06-22, Connecticut Sun, Minnesota Lynx, 79, 62, vs
2006-06-23, Chicago Sky, Connecticut Sun, 79, 84, vs
2006-06-23, Houston Comets, Charlotte Sting, 85, 70, vs
2006-06-23, Phoenix Mercury, Indiana Fever, 73, 83, vs
2006-06-23, Sacramento Monarchs, Los Angeles Sparks, 63, 77, vs
2006-06-23, Seattle Storm, San Antonio Silver Stars, 87, 57, vs
2006-06-24, Detroit Shock, Washington Mystics, 92, 86, vs
2006-06-24, Minnesota Lynx, New York Liberty, 83, 93, vs
2006-06-25, Detroit Shock, Charlotte Sting, 71, 61, vs
2006-06-25, Houston Comets, Seattle Storm, 84, 74, vs
2006-06-25, Los Angeles Sparks, San Antonio Silver Stars, 105, 80, vs
2006-06-25, Phoenix Mercury, Chicago Sky, 90, 77, vs
2006-06-25, Sacramento Monarchs, Indiana Fever, 82, 61, vs
2006-06-25, Washington Mystics, Connecticut Sun, 87, 80, vs
2006-06-27, Connecticut Sun, Houston Comets, 73, 57, vs
2006-06-27, New York Liberty, Charlotte Sting, 67, 73, vs
2006-06-27, San Antonio Silver Stars, Detroit Shock, 59, 63, vs
2006-06-27, Seattle Storm, Sacramento Monarchs, 68, 53, vs
2006-06-27, Washington Mystics, Indiana Fever, 67, 74, vs
2006-06-28, Los Angeles Sparks, Seattle Storm, 67, 75, vs
2006-06-28, Phoenix Mercury, Minnesota Lynx, 81, 78, vs
2006-06-29, Chicago Sky, Charlotte Sting, 75, 69, vs
2006-06-29, Houston Comets, Washington Mystics, 83, 76, vs
2006-06-29, Indiana Fever, Detroit Shock, 66, 56, vs
2006-06-29, Sacramento Monarchs, Minnesota Lynx, 87, 78, vs
2006-06-30, Connecticut Sun, Detroit Shock, 64, 70, vs
2006-06-30, Los Angeles Sparks, Phoenix Mercury, 85, 83, vs
2006-06-30, New York Liberty, San Antonio Silver Stars, 78, 91, vs
2006-07-01, Charlotte Sting, Sacramento Monarchs, 57, 65, vs
2006-07-01, Indiana Fever, Connecticut Sun, 66, 76, vs
2006-07-01, Los Angeles Sparks, Washington Mystics, 80, 75, vs
2006-07-01, San Antonio Silver Stars, Chicago Sky, 69, 57, vs
2006-07-01, Seattle Storm, Minnesota Lynx, 92, 75, vs
2006-07-02, Houston Comets, Sacramento Monarchs, 77, 62, vs
2006-07-02, Phoenix Mercury, Washington Mystics, 78, 81, vs
2006-07-03, Los Angeles Sparks, San Antonio Silver Stars, 63, 85, vs
2006-07-05, Los Angeles Sparks, Houston Comets, 74, 62, vs
2006-07-05, Minnesota Lynx, Washington Mystics, 84, 74, vs
2006-07-06, Connecticut Sun, Charlotte Sting, 76, 71, vs
2006-07-06, Detroit Shock, Phoenix Mercury, 76, 91, vs
2006-07-06, New York Liberty, Sacramento Monarchs, 58, 79, vs
2006-07-07, Chicago Sky, New York Liberty, 78, 73, vs
2006-07-07, Los Angeles Sparks, Indiana Fever, 72, 60, vs
2006-07-07, Minnesota Lynx, Detroit Shock, 80, 92, vs
2006-07-07, San Antonio Silver Stars, Houston Comets, 94, 75, vs
2006-07-07, Washington Mystics, Sacramento Monarchs, 60, 73, vs
2006-07-08, Connecticut Sun, Phoenix Mercury, 82, 77, vs
2006-07-08, Los Angeles Sparks, Charlotte Sting, 66, 64, vs
2006-07-09, Houston Comets, Detroit Shock, 60, 66, vs
2006-07-09, Minnesota Lynx, San Antonio Silver Stars, 85, 80, vs
2006-07-09, New York Liberty, Phoenix Mercury, 88, 94, vs
2006-07-09, Sacramento Monarchs, Charlotte Sting, 70, 61, vs
2006-07-09, Seattle Storm, Indiana Fever, 62, 74, vs
2006-07-09, Washington Mystics, Chicago Sky, 89, 83, vs
2006-07-14, Charlotte Sting, San Antonio Silver Stars, 81, 65, vs
2006-07-14, Chicago Sky, Houston Comets, 77, 82, vs
2006-07-14, Phoenix Mercury, Los Angeles Sparks, 85, 95, vs
2006-07-14, Seattle Storm, New York Liberty, 86, 66, vs
2006-07-15, Charlotte Sting, Indiana Fever, 75, 65, vs
2006-07-15, Sacramento Monarchs, Connecticut Sun, 69, 63, vs
2006-07-16, Chicago Sky, Washington Mystics, 75, 83, vs
2006-07-16, Detroit Shock, San Antonio Silver Stars, 77, 67, vs
2006-07-16, Indiana Fever, Houston Comets, 60, 56, vs
